Report.Number,Date.of.Occurrence,Time.of.Occurrence,City,Crime,Victim.Age,Victim.Gender,Severity,Latitude,Longitude
32427,13-09-2023,5.05,Ahmedabad,ROBBERY,76,F,3,23.0215374,72.5800568
32428,13-09-2023,9.43,Agra,ASSAULT,64,M,3,27.1752554,78.0098161
32429,13-09-2023,17.02,Surat,SEXUAL ASSAULT,35,F,3,21.2094892,72.8317058
32430,13-09-2023,22.51,Kolkata,SHOPLIFTING,69,F,1,22.5726459,88.3638953
32431,13-09-2023,17.14,Hyderabad,IDENTITY THEFT,67,F,1,17.360589,78.4740613
32432,13-09-2023,14.12,Mumbai,ROBBERY,64,F,3,19.054999,72.8692035
32433,13-09-2023,20.33,Bangalore,SEXUAL ASSAULT,59,F,3,12.9767936,77.590082
32434,13-09-2023,14.06,Ahmedabad,FIREARM OFFENSE,55,F,2,23.0215374,72.5800568
32435,13-09-2023,4.50,Thane,CYBERCRIME,42,M,2,19.1943294,72.9701779
32436,13-09-2023,22.26,Bangalore,HOMICIDE,69,F,3,12.9767936,77.590082
32437,13-09-2023,6.34,Pune,DRUG OFFENSE,13,F,2,18.5213738,73.8545071
32438,13-09-2023,22.45,Pune,ASSAULT,78,F,3,18.5213738,73.8545071
32439,13-09-2023,15.47,Mumbai,IDENTITY THEFT,72,M,1,19.054999,72.8692035
32440,13-09-2023,14.48,Ahmedabad,DOMESTIC VIOLENCE,21,M,3,23.0215374,72.5800568
32441,13-09-2023,11.09,Delhi,PUBLIC INTOXICATION,64,M,1,28.6328027,77.2197713
32442,13-09-2023,1.41,Ahmedabad,EXTORTION,74,F,3,23.0215374,72.5800568
32443,13-09-2023,11.57,Bangalore,ILLEGAL POSSESSION,44,F,2,12.9767936,77.590082
32444,13-09-2023,3.20,Kolkata,COUNTERFEITING,34,F,2,22.5726459,88.3638953
32445,13-09-2023,18.27,Delhi,ARSON,39,F,3,28.6328027,77.2197713
32446,13-09-2023,2.32,Jaipur,ARSON,50,M,3,26.9154576,75.8189817
32447,13-09-2023,3.37,Delhi,ILLEGAL POSSESSION,66,M,2,28.6328027,77.2197713
32448,13-09-2023,7.10,Delhi,VANDALISM,47,M,1,28.6328027,77.2197713
32449,14-09-2023,15.01,Bhopal,BURGLARY,49,M,2,23.2584857,77.401989
32450,14-09-2023,15.16,Kanpur,PUBLIC INTOXICATION,51,M,1,26.4609135,80.3217588
32451,14-09-2023,23.44,Jaipur,ASSAULT,61,M,3,26.9154576,75.8189817
32452,14-09-2023,4.14,Surat,EXTORTION,70,M,3,21.2094892,72.8317058
32453,14-09-2023,5.38,Delhi,IDENTITY THEFT,34,F,1,28.6328027,77.2197713
32454,14-09-2023,1.02,Lucknow,FRAUD,75,M,2,26.8381,80.9346001
32455,14-09-2023,0.11,Mumbai,IDENTITY THEFT,44,F,1,19.054999,72.8692035
32456,14-09-2023,22.27,Delhi,COUNTERFEITING,10,F,2,28.6328027,77.2197713
32457,14-09-2023,9.01,Delhi,IDENTITY THEFT,56,F,1,28.6328027,77.2197713
32458,14-09-2023,2.13,Jaipur,SHOPLIFTING,43,F,1,26.9154576,75.8189817
32459,14-09-2023,16.46,Bangalore,VANDALISM,73,F,1,12.9767936,77.590082
32460,14-09-2023,3.47,Bangalore,VEHICLE - STOLEN,49,M,2,12.9767936,77.590082
32461,14-09-2023,11.59,Mumbai,ARSON,61,F,3,19.054999,72.8692035
32462,14-09-2023,15.12,Kanpur,VANDALISM,60,F,1,26.4609135,80.3217588
32463,14-09-2023,10.56,Bangalore,PUBLIC INTOXICATION,59,F,1,12.9767936,77.590082
32464,14-09-2023,17.59,Bangalore,PUBLIC INTOXICATION,38,F,1,12.9767936,77.590082
32465,14-09-2023,5.35,Chennai,PUBLIC INTOXICATION,68,F,1,13.0836939,80.270186
32466,14-09-2023,0.06,Hyderabad,VEHICLE - STOLEN,10,F,2,17.360589,78.4740613
32467,14-09-2023,12.47,Agra,VANDALISM,14,F,1,27.1752554,78.0098161
32468,14-09-2023,3.14,Hyderabad,PUBLIC INTOXICATION,22,M,1,17.360589,78.4740613
32469,14-09-2023,23.32,Mumbai,HOMICIDE,45,M,3,19.054999,72.8692035
32470,14-09-2023,18.36,Delhi,DOMESTIC VIOLENCE,17,M,3,28.6328027,77.2197713
32471,14-09-2023,1.17,Visakhapatnam,VANDALISM,70,F,1,17.6935526,83.2921297
32472,14-09-2023,7.43,Hyderabad,ASSAULT,25,F,3,17.360589,78.4740613
32473,15-09-2023,16.16,Lucknow,FIREARM OFFENSE,77,F,2,26.8381,80.9346001
32474,15-09-2023,10.02,Nagpur,COUNTERFEITING,17,F,2,21.1498134,79.0820556
32475,15-09-2023,4.11,Vasai,DRUG OFFENSE,66,F,2,19.3428238,72.805441
32476,15-09-2023,1.55,Bangalore,FIREARM OFFENSE,18,F,2,12.9767936,77.590082
32477,15-09-2023,4.47,Delhi,CYBERCRIME,39,M,2,28.6328027,77.2197713
32478,15-09-2023,8.50,Kolkata,ARSON,65,M,3,22.5726459,88.3638953
32479,15-09-2023,0.13,Lucknow,ASSAULT,35,M,3,26.8381,80.9346001
32480,15-09-2023,23.26,Chennai,VEHICLE - STOLEN,23,F,2,13.0836939,80.270186
32481,15-09-2023,3.11,Mumbai,CYBERCRIME,37,M,2,19.054999,72.8692035
32482,15-09-2023,15.35,Ahmedabad,SHOPLIFTING,31,F,1,23.0215374,72.5800568
32483,15-09-2023,11.49,Mumbai,PUBLIC INTOXICATION,19,F,1,19.054999,72.8692035
32484,15-09-2023,2.27,Kolkata,DOMESTIC VIOLENCE,24,M,3,22.5726459,88.3638953
32485,15-09-2023,9.01,Kalyan,HOMICIDE,25,M,3,19.2396742,73.1366482
32486,15-09-2023,14.51,Lucknow,FIREARM OFFENSE,70,M,2,26.8381,80.9346001
32487,15-09-2023,15.27,Hyderabad,TRAFFIC VIOLATION,42,M,1,17.360589,78.4740613
32488,15-09-2023,0.02,Bangalore,TRAFFIC VIOLATION,57,F,1,12.9767936,77.590082
32489,15-09-2023,16.24,Rajkot,FRAUD,40,F,2,22.3053263,70.8028377
32490,15-09-2023,4.38,Jaipur,SEXUAL ASSAULT,34,F,3,26.9154576,75.8189817
32491,15-09-2023,8.25,Delhi,PUBLIC INTOXICATION,63,F,1,28.6328027,77.2197713
32492,15-09-2023,4.50,Nagpur,TRAFFIC VIOLATION,41,M,1,21.1498134,79.0820556
32493,15-09-2023,1.38,Visakhapatnam,VANDALISM,42,F,1,17.6935526,83.2921297
32494,15-09-2023,6.30,Mumbai,FRAUD,50,F,2,19.054999,72.8692035
32495,15-09-2023,22.36,Delhi,EXTORTION,68,M,3,28.6328027,77.2197713
32496,15-09-2023,13.18,Surat,PUBLIC INTOXICATION,10,F,1,21.2094892,72.8317058
32497,16-09-2023,10.45,Agra,SHOPLIFTING,57,M,1,27.1752554,78.0098161
32498,16-09-2023,21.55,Visakhapatnam,CYBERCRIME,17,F,2,17.6935526,83.2921297
32499,16-09-2023,10.35,Kalyan,FRAUD,61,F,2,19.2396742,73.1366482
32500,16-09-2023,19.54,Rajkot,BURGLARY,39,M,2,22.3053263,70.8028377
32501,16-09-2023,18.45,Delhi,EXTORTION,71,F,3,28.6328027,77.2197713
32502,16-09-2023,7.43,Ahmedabad,FIREARM OFFENSE,52,M,2,23.0215374,72.5800568
32503,16-09-2023,3.57,Nagpur,PUBLIC INTOXICATION,18,F,1,21.1498134,79.0820556
32504,16-09-2023,22.29,Jaipur,DRUG OFFENSE,68,F,2,26.9154576,75.8189817
32505,16-09-2023,22.47,Pune,KIDNAPPING,34,F,3,18.5213738,73.8545071
32506,16-09-2023,2.36,Pune,COUNTERFEITING,38,F,2,18.5213738,73.8545071
32507,16-09-2023,19.50,Mumbai,HOMICIDE,35,F,3,19.054999,72.8692035
32508,16-09-2023,11.01,Kolkata,FRAUD,35,F,2,22.5726459,88.3638953
32509,16-09-2023,2.35,Bangalore,ROBBERY,46,F,3,12.9767936,77.590082
32510,16-09-2023,19.03,Faridabad,PUBLIC INTOXICATION,71,F,1,28.4031478,77.3105561
32511,16-09-2023,22.40,Agra,FRAUD,54,M,2,27.1752554,78.0098161
32512,16-09-2023,10.16,Jaipur,ARSON,31,F,3,26.9154576,75.8189817
32513,16-09-2023,20.06,Chennai,FRAUD,57,F,2,13.0836939,80.270186
32514,16-09-2023,16.14,Bangalore,ASSAULT,72,F,3,12.9767936,77.590082
32515,16-09-2023,0.41,Delhi,VANDALISM,26,M,1,28.6328027,77.2197713
32516,16-09-2023,9.08,Ahmedabad,FIREARM OFFENSE,66,F,2,23.0215374,72.5800568
32517,16-09-2023,21.40,Bangalore,DOMESTIC VIOLENCE,77,M,3,12.9767936,77.590082
32518,16-09-2023,23.24,Ahmedabad,KIDNAPPING,21,F,3,23.0215374,72.5800568
32519,16-09-2023,3.52,Patna,COUNTERFEITING,55,M,2,25.6093239,85.1235252
32520,16-09-2023,22.08,Delhi,ARSON,52,F,3,28.6328027,77.2197713
32521,17-09-2023,9.50,Kolkata,ASSAULT,12,M,3,22.5726459,88.3638953
32522,17-09-2023,17.13,Chennai,HOMICIDE,43,F,3,13.0836939,80.270186
32523,17-09-2023,13.41,Bangalore,SHOPLIFTING,51,M,1,12.9767936,77.590082
32524,17-09-2023,11.35,Bangalore,ILLEGAL POSSESSION,73,M,2,12.9767936,77.590082
32525,17-09-2023,4.12,Ahmedabad,EXTORTION,77,F,3,23.0215374,72.5800568
32526,17-09-2023,14.21,Delhi,DRUG OFFENSE,19,F,2,28.6328027,77.2197713
32527,17-09-2023,22.44,Delhi,SHOPLIFTING,76,F,1,28.6328027,77.2197713
32528,17-09-2023,13.11,Hyderabad,SEXUAL ASSAULT,53,F,3,17.360589,78.4740613
32529,17-09-2023,21.41,Kanpur,BURGLARY,74,M,2,26.4609135,80.3217588
32530,17-09-2023,10.06,Kolkata,DRUG OFFENSE,65,M,2,22.5726459,88.3638953
32531,17-09-2023,8.37,Kolkata,SEXUAL ASSAULT,18,F,3,22.5726459,88.3638953
32532,17-09-2023,17.26,Vasai,ASSAULT,47,F,3,19.3428238,72.805441
32533,17-09-2023,13.05,Hyderabad,FRAUD,56,F,2,17.360589,78.4740613
32534,17-09-2023,10.54,Ahmedabad,DRUG OFFENSE,22,M,2,23.0215374,72.5800568
32535,17-09-2023,8.05,Ghaziabad,ILLEGAL POSSESSION,40,F,2,28.7749966,77.4586967
32536,17-09-2023,1.02,Mumbai,ASSAULT,20,M,3,19.054999,72.8692035
32537,17-09-2023,7.51,Hyderabad,VANDALISM,20,M,1,17.360589,78.4740613
32538,17-09-2023,12.54,Lucknow,TRAFFIC VIOLATION,67,F,1,26.8381,80.9346001
32539,17-09-2023,16.36,Visakhapatnam,KIDNAPPING,25,F,3,17.6935526,83.2921297
32540,17-09-2023,16.53,Ahmedabad,ILLEGAL POSSESSION,73,F,2,23.0215374,72.5800568
32541,17-09-2023,11.16,Hyderabad,PUBLIC INTOXICATION,45,M,1,17.360589,78.4740613
32542,17-09-2023,8.04,Ludhiana,ROBBERY,55,F,3,30.9090157,75.851601
32543,17-09-2023,16.25,Hyderabad,CYBERCRIME,28,F,2,17.360589,78.4740613
32544,17-09-2023,17.27,Kalyan,IDENTITY THEFT,76,M,1,19.2396742,73.1366482
32545,18-09-2023,12.39,Chennai,DOMESTIC VIOLENCE,61,F,3,13.0836939,80.270186
32546,18-09-2023,12.08,Ghaziabad,ROBBERY,63,F,3,28.7749966,77.4586967
32547,18-09-2023,1.25,Delhi,FIREARM OFFENSE,72,F,2,28.6328027,77.2197713
32548,18-09-2023,10.47,Surat,FRAUD,16,F,2,21.2094892,72.8317058
32549,18-09-2023,7.06,Lucknow,CYBERCRIME,59,F,2,26.8381,80.9346001
32550,18-09-2023,3.51,Kolkata,ROBBERY,59,M,3,22.5726459,88.3638953
32551,18-09-2023,13.54,Delhi,VEHICLE - STOLEN,36,F,2,28.6328027,77.2197713
32552,18-09-2023,7.25,Kolkata,BURGLARY,55,M,2,22.5726459,88.3638953
32553,18-09-2023,12.57,Chennai,VANDALISM,47,F,1,13.0836939,80.270186
32554,18-09-2023,18.39,Pune,SEXUAL ASSAULT,29,F,3,18.5213738,73.8545071
32555,18-09-2023,22.24,Delhi,VANDALISM,64,F,1,28.6328027,77.2197713
32556,18-09-2023,5.54,Chennai,DOMESTIC VIOLENCE,66,M,3,13.0836939,80.270186
32557,18-09-2023,14.34,Surat,PUBLIC INTOXICATION,25,F,1,21.2094892,72.8317058
32558,18-09-2023,5.01,Hyderabad,FRAUD,12,F,2,17.360589,78.4740613
32559,18-09-2023,17.06,Delhi,TRAFFIC VIOLATION,29,M,1,28.6328027,77.2197713
32560,18-09-2023,9.42,Bangalore,VEHICLE - STOLEN,29,F,2,12.9767936,77.590082
32561,18-09-2023,8.59,Bhopal,PUBLIC INTOXICATION,15,F,1,23.2584857,77.401989
32562,18-09-2023,3.53,Kanpur,DOMESTIC VIOLENCE,75,F,3,26.4609135,80.3217588
32563,18-09-2023,13.03,Ahmedabad,IDENTITY THEFT,57,F,1,23.0215374,72.5800568
32564,18-09-2023,16.42,Rajkot,CYBERCRIME,26,F,2,22.3053263,70.8028377
32565,18-09-2023,20.16,Bhopal,FRAUD,25,M,2,23.2584857,77.401989
32566,18-09-2023,5.24,Bangalore,HOMICIDE,43,F,3,12.9767936,77.590082
32567,18-09-2023,17.52,Bangalore,TRAFFIC VIOLATION,79,F,1,12.9767936,77.590082
32568,18-09-2023,0.21,Bangalore,FIREARM OFFENSE,61,F,2,12.9767936,77.590082
32569,19-09-2023,0.34,Jaipur,VANDALISM,16,F,1,26.9154576,75.8189817
32570,19-09-2023,14.26,Kanpur,KIDNAPPING,45,M,3,26.4609135,80.3217588
32571,19-09-2023,14.42,Patna,CYBERCRIME,47,F,2,25.6093239,85.1235252
32572,19-09-2023,14.01,Hyderabad,HOMICIDE,50,F,3,17.360589,78.4740613
32573,19-09-2023,3.37,Ghaziabad,DOMESTIC VIOLENCE,63,M,3,28.7749966,77.4586967
32574,19-09-2023,9.41,Delhi,HOMICIDE,39,F,3,28.6328027,77.2197713
32575,19-09-2023,18.09,Chennai,VANDALISM,77,M,1,13.0836939,80.270186
32576,19-09-2023,7.58,Delhi,COUNTERFEITING,10,F,2,28.6328027,77.2197713
32577,19-09-2023,1.07,Jaipur,FIREARM OFFENSE,54,F,2,26.9154576,75.8189817
32578,19-09-2023,0.59,Jaipur,KIDNAPPING,32,M,3,26.9154576,75.8189817
32579,19-09-2023,20.39,Delhi,DOMESTIC VIOLENCE,68,F,3,28.6328027,77.2197713
32580,19-09-2023,14.41,Mumbai,EXTORTION,49,F,3,19.054999,72.8692035
32581,19-09-2023,14.12,Surat,FIREARM OFFENSE,29,F,2,21.2094892,72.8317058
32582,19-09-2023,9.36,Bangalore,HOMICIDE,56,M,3,12.9767936,77.590082
32583,19-09-2023,3.20,Jaipur,SHOPLIFTING,34,F,1,26.9154576,75.8189817
32584,19-09-2023,7.56,Delhi,CYBERCRIME,61,F,2,28.6328027,77.2197713
32585,19-09-2023,2.01,Ahmedabad,SEXUAL ASSAULT,62,M,3,23.0215374,72.5800568
32586,19-09-2023,4.39,Delhi,VANDALISM,79,F,1,28.6328027,77.2197713
32587,19-09-2023,17.49,Bangalore,COUNTERFEITING,48,F,2,12.9767936,77.590082
32588,19-09-2023,2.20,Mumbai,CYBERCRIME,68,F,2,19.054999,72.8692035
32589,19-09-2023,2.08,Bangalore,SHOPLIFTING,63,F,1,12.9767936,77.590082
32590,19-09-2023,21.04,Jaipur,KIDNAPPING,62,M,3,26.9154576,75.8189817
32591,19-09-2023,6.16,Kolkata,KIDNAPPING,50,M,3,22.5726459,88.3638953
32592,19-09-2023,18.50,Hyderabad,HOMICIDE,75,F,3,17.360589,78.4740613
32593,20-09-2023,10.38,Mumbai,EXTORTION,35,F,3,19.054999,72.8692035
32594,20-09-2023,23.56,Agra,KIDNAPPING,37,M,3,27.1752554,78.0098161
32595,20-09-2023,16.55,Kolkata,CYBERCRIME,72,F,2,22.5726459,88.3638953
32596,20-09-2023,13.14,Hyderabad,DOMESTIC VIOLENCE,58,F,3,17.360589,78.4740613
32597,20-09-2023,15.32,Pune,VEHICLE - STOLEN,67,M,2,18.5213738,73.8545071
32598,20-09-2023,5.29,Hyderabad,DRUG OFFENSE,70,F,2,17.360589,78.4740613
32599,20-09-2023,18.13,Pune,ILLEGAL POSSESSION,43,F,2,18.5213738,73.8545071
32600,20-09-2023,7.53,Thane,COUNTERFEITING,30,F,2,19.1943294,72.9701779
32601,20-09-2023,14.48,Ludhiana,VANDALISM,29,M,1,30.9090157,75.851601
32602,20-09-2023,22.12,Pune,PUBLIC INTOXICATION,42,F,1,18.5213738,73.8545071
32603,20-09-2023,23.04,Bangalore,SHOPLIFTING,45,M,1,12.9767936,77.590082
32604,20-09-2023,5.37,Delhi,VANDALISM,36,F,1,28.6328027,77.2197713
32605,20-09-2023,12.24,Hyderabad,SHOPLIFTING,59,F,1,17.360589,78.4740613
32606,20-09-2023,4.54,Bangalore,CYBERCRIME,41,F,2,12.9767936,77.590082
32607,20-09-2023,11.24,Delhi,TRAFFIC VIOLATION,18,F,1,28.6328027,77.2197713
32608,20-09-2023,5.52,Jaipur,COUNTERFEITING,37,M,2,26.9154576,75.8189817
32609,20-09-2023,12.43,Ludhiana,SEXUAL ASSAULT,74,M,3,30.9090157,75.851601
32610,20-09-2023,10.23,Pune,DOMESTIC VIOLENCE,38,F,3,18.5213738,73.8545071
32611,20-09-2023,3.14,Mumbai,COUNTERFEITING,18,F,2,19.054999,72.8692035
32612,20-09-2023,0.30,Delhi,BURGLARY,40,F,2,28.6328027,77.2197713
32613,20-09-2023,16.29,Delhi,KIDNAPPING,54,M,3,28.6328027,77.2197713
32614,20-09-2023,4.54,Surat,TRAFFIC VIOLATION,69,F,1,21.2094892,72.8317058
32615,20-09-2023,4.00,Bangalore,PUBLIC INTOXICATION,24,F,1,12.9767936,77.590082
32616,20-09-2023,22.40,Kolkata,VEHICLE - STOLEN,37,F,2,22.5726459,88.3638953
32617,21-09-2023,15.40,Lucknow,FIREARM OFFENSE,26,M,2,26.8381,80.9346001
32618,21-09-2023,10.20,Ahmedabad,FRAUD,67,F,2,23.0215374,72.5800568
32619,21-09-2023,18.39,Delhi,ILLEGAL POSSESSION,37,F,2,28.6328027,77.2197713
32620,21-09-2023,1.58,Thane,DRUG OFFENSE,44,M,2,19.1943294,72.9701779
32621,21-09-2023,4.24,Lucknow,TRAFFIC VIOLATION,19,M,1,26.8381,80.9346001
32622,21-09-2023,20.53,Visakhapatnam,TRAFFIC VIOLATION,18,F,1,17.6935526,83.2921297
32623,21-09-2023,18.29,Hyderabad,CYBERCRIME,41,M,2,17.360589,78.4740613
32624,21-09-2023,0.50,Chennai,ASSAULT,32,M,3,13.0836939,80.270186
32625,21-09-2023,23.02,Mumbai,SEXUAL ASSAULT,77,F,3,19.054999,72.8692035
32626,21-09-2023,3.16,Surat,PUBLIC INTOXICATION,17,F,1,21.2094892,72.8317058
32627,21-09-2023,17.26,Mumbai,ROBBERY,66,F,3,19.054999,72.8692035
32628,21-09-2023,2.19,Delhi,VEHICLE - STOLEN,46,F,2,28.6328027,77.2197713
32629,21-09-2023,23.29,Mumbai,ILLEGAL POSSESSION,33,F,2,19.054999,72.8692035
32630,21-09-2023,22.57,Bhopal,EXTORTION,60,F,3,23.2584857,77.401989
32631,21-09-2023,12.32,Delhi,SHOPLIFTING,30,F,1,28.6328027,77.2197713
32632,21-09-2023,22.34,Vasai,ROBBERY,40,M,3,19.3428238,72.805441
32633,21-09-2023,23.42,Ahmedabad,TRAFFIC VIOLATION,16,M,1,23.0215374,72.5800568
32634,21-09-2023,13.31,Mumbai,EXTORTION,12,F,3,19.054999,72.8692035
32635,21-09-2023,21.01,Chennai,IDENTITY THEFT,57,F,1,13.0836939,80.270186
32636,21-09-2023,1.37,Indore,VANDALISM,76,F,1,22.7203616,75.8681996
32637,21-09-2023,12.51,Hyderabad,SHOPLIFTING,43,F,1,17.360589,78.4740613
32638,21-09-2023,10.58,Ludhiana,ASSAULT,41,F,3,30.9090157,75.851601
32639,21-09-2023,23.38,Meerut,BURGLARY,13,F,2,29.0018557,77.7679671
32640,21-09-2023,20.30,Kolkata,IDENTITY THEFT,49,F,1,22.5726459,88.3638953
32641,22-09-2023,0.57,Lucknow,DOMESTIC VIOLENCE,75,F,3,26.8381,80.9346001
32642,22-09-2023,21.20,Bangalore,BURGLARY,24,M,2,12.9767936,77.590082
32643,22-09-2023,13.11,Ahmedabad,CYBERCRIME,53,F,2,23.0215374,72.5800568
32644,22-09-2023,2.23,Mumbai,SHOPLIFTING,70,F,1,19.054999,72.8692035
32645,22-09-2023,16.32,Delhi,FIREARM OFFENSE,17,M,2,28.6328027,77.2197713
32646,22-09-2023,15.21,Delhi,SEXUAL ASSAULT,61,F,3,28.6328027,77.2197713
32647,22-09-2023,2.45,Thane,ROBBERY,40,M,3,19.1943294,72.9701779
32648,22-09-2023,12.02,Varanasi,KIDNAPPING,26,F,3,25.3356491,83.0076292
32649,22-09-2023,6.08,Bangalore,PUBLIC INTOXICATION,59,F,1,12.9767936,77.590082
32650,22-09-2023,13.03,Hyderabad,KIDNAPPING,40,F,3,17.360589,78.4740613
32651,22-09-2023,13.33,Lucknow,BURGLARY,61,F,2,26.8381,80.9346001
32652,22-09-2023,20.45,Chennai,SHOPLIFTING,31,M,1,13.0836939,80.270186
32653,22-09-2023,1.34,Lucknow,ROBBERY,45,M,3,26.8381,80.9346001
32654,22-09-2023,15.28,Chennai,IDENTITY THEFT,18,M,1,13.0836939,80.270186
32655,22-09-2023,14.21,Ahmedabad,ILLEGAL POSSESSION,64,M,2,23.0215374,72.5800568
32656,22-09-2023,16.16,Kolkata,IDENTITY THEFT,64,M,1,22.5726459,88.3638953
32657,22-09-2023,13.34,Bangalore,IDENTITY THEFT,62,F,1,12.9767936,77.590082
32658,22-09-2023,13.29,Chennai,ASSAULT,61,F,3,13.0836939,80.270186
32659,22-09-2023,4.34,Visakhapatnam,VANDALISM,71,F,1,17.6935526,83.2921297
32660,22-09-2023,1.10,Lucknow,CYBERCRIME,69,M,2,26.8381,80.9346001
32661,22-09-2023,21.56,Kolkata,IDENTITY THEFT,29,F,1,22.5726459,88.3638953
32662,22-09-2023,1.30,Delhi,FIREARM OFFENSE,47,F,2,28.6328027,77.2197713
32663,22-09-2023,9.12,Bangalore,PUBLIC INTOXICATION,62,M,1,12.9767936,77.590082
32664,22-09-2023,14.44,Delhi,FIREARM OFFENSE,74,F,2,28.6328027,77.2197713
32665,23-09-2023,16.50,Bangalore,FIREARM OFFENSE,38,F,2,12.9767936,77.590082
32666,23-09-2023,22.31,Indore,ASSAULT,12,F,3,22.7203616,75.8681996
32667,23-09-2023,0.10,Hyderabad,COUNTERFEITING,66,F,2,17.360589,78.4740613
32668,23-09-2023,9.20,Mumbai,FIREARM OFFENSE,12,M,2,19.054999,72.8692035
32669,23-09-2023,23.51,Chennai,SEXUAL ASSAULT,24,F,3,13.0836939,80.270186
32670,23-09-2023,13.53,Bangalore,TRAFFIC VIOLATION,47,F,1,12.9767936,77.590082
32671,23-09-2023,6.55,Bangalore,VEHICLE - STOLEN,79,F,2,12.9767936,77.590082
32672,23-09-2023,22.01,Jaipur,VANDALISM,49,F,1,26.9154576,75.8189817
32673,23-09-2023,10.03,Ludhiana,SHOPLIFTING,26,M,1,30.9090157,75.851601
32674,23-09-2023,0.31,Nagpur,IDENTITY THEFT,27,F,1,21.1498134,79.0820556
32675,23-09-2023,12.06,Indore,VEHICLE - STOLEN,30,F,2,22.7203616,75.8681996
32676,23-09-2023,16.58,Delhi,CYBERCRIME,56,M,2,28.6328027,77.2197713
32677,23-09-2023,1.19,Mumbai,TRAFFIC VIOLATION,76,F,1,19.054999,72.8692035
32678,23-09-2023,4.09,Mumbai,IDENTITY THEFT,49,M,1,19.054999,72.8692035
32679,23-09-2023,21.34,Bhopal,TRAFFIC VIOLATION,77,F,1,23.2584857,77.401989
32680,23-09-2023,19.01,Kanpur,DOMESTIC VIOLENCE,49,F,3,26.4609135,80.3217588
32681,23-09-2023,22.42,Rajkot,CYBERCRIME,43,M,2,22.3053263,70.8028377
32682,23-09-2023,2.01,Chennai,SEXUAL ASSAULT,66,F,3,13.0836939,80.270186
32683,23-09-2023,3.12,Bhopal,IDENTITY THEFT,52,F,1,23.2584857,77.401989
32684,23-09-2023,22.52,Pune,VEHICLE - STOLEN,56,F,2,18.5213738,73.8545071
32685,23-09-2023,21.19,Mumbai,ROBBERY,11,M,3,19.054999,72.8692035
32686,23-09-2023,3.35,Lucknow,ROBBERY,41,M,3,26.8381,80.9346001
32687,23-09-2023,11.14,Meerut,CYBERCRIME,37,F,2,29.0018557,77.7679671
32688,23-09-2023,21.35,Ahmedabad,FRAUD,15,F,2,23.0215374,72.5800568
32689,24-09-2023,0.08,Indore,TRAFFIC VIOLATION,41,F,1,22.7203616,75.8681996
32690,24-09-2023,23.50,Bangalore,IDENTITY THEFT,56,M,1,12.9767936,77.590082
32691,24-09-2023,23.08,Mumbai,ASSAULT,40,M,3,19.054999,72.8692035
32692,24-09-2023,16.15,Kolkata,VANDALISM,11,F,1,22.5726459,88.3638953
32693,24-09-2023,21.21,Nagpur,ASSAULT,38,F,3,21.1498134,79.0820556
32694,24-09-2023,21.40,Delhi,DRUG OFFENSE,51,M,2,28.6328027,77.2197713
32695,24-09-2023,4.19,Mumbai,BURGLARY,19,M,2,19.054999,72.8692035
32696,24-09-2023,21.17,Chennai,COUNTERFEITING,53,F,2,13.0836939,80.270186
32697,24-09-2023,14.50,Nagpur,BURGLARY,15,M,2,21.1498134,79.0820556
32698,24-09-2023,18.08,Ahmedabad,ASSAULT,40,F,3,23.0215374,72.5800568
32699,24-09-2023,5.40,Ahmedabad,CYBERCRIME,34,M,2,23.0215374,72.5800568
32700,24-09-2023,0.15,Patna,ASSAULT,36,M,3,25.6093239,85.1235252
32701,24-09-2023,13.14,Nashik,HOMICIDE,74,F,3,20.0112475,73.7902364
32702,24-09-2023,2.22,Nagpur,TRAFFIC VIOLATION,33,M,1,21.1498134,79.0820556
32703,24-09-2023,23.04,Faridabad,KIDNAPPING,57,F,3,28.4031478,77.3105561
32704,24-09-2023,22.33,Mumbai,BURGLARY,32,F,2,19.054999,72.8692035
32705,24-09-2023,14.21,Kanpur,FIREARM OFFENSE,42,M,2,26.4609135,80.3217588
32706,24-09-2023,14.44,Agra,ROBBERY,42,F,3,27.1752554,78.0098161
32707,24-09-2023,6.58,Delhi,PUBLIC INTOXICATION,45,F,1,28.6328027,77.2197713
32708,24-09-2023,3.07,Kolkata,KIDNAPPING,52,M,3,22.5726459,88.3638953
32709,24-09-2023,7.59,Thane,SHOPLIFTING,34,M,1,19.1943294,72.9701779
32710,24-09-2023,11.58,Nashik,CYBERCRIME,15,F,2,20.0112475,73.7902364
32711,24-09-2023,6.52,Bangalore,VEHICLE - STOLEN,58,F,2,12.9767936,77.590082
32712,24-09-2023,12.31,Kanpur,ASSAULT,73,M,3,26.4609135,80.3217588
32713,25-09-2023,19.48,Mumbai,KIDNAPPING,55,M,3,19.054999,72.8692035
32714,25-09-2023,2.37,Jaipur,VEHICLE - STOLEN,29,F,2,26.9154576,75.8189817
32715,25-09-2023,15.26,Rajkot,ROBBERY,70,F,3,22.3053263,70.8028377
32716,25-09-2023,10.58,Kolkata,COUNTERFEITING,71,M,2,22.5726459,88.3638953
32717,25-09-2023,10.39,Delhi,SHOPLIFTING,16,M,1,28.6328027,77.2197713
32718,25-09-2023,10.11,Hyderabad,TRAFFIC VIOLATION,33,F,1,17.360589,78.4740613
32719,25-09-2023,6.37,Bangalore,SEXUAL ASSAULT,50,F,3,12.9767936,77.590082
